[13Feb2026 09:50:38.465] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key lance.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.465] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key lance.speed was corrected from null to its default, 1.0. 
[13Feb2026 09:50:38.465] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key lance.base_damage was corrected from null to its default, 4.0. 
[13Feb2026 09:50:38.465] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key lance.damage_multiplier was corrected from null to its default, 1.0. 
[13Feb2026 09:50:38.466] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key longbow was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.466] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key longbow.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.467] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key heavy_crossbow was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.467] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key heavy_crossbow.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.468] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key throwing_knife was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.468] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key throwing_knife.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.469] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key throwing_knife.speed was corrected from null to its default, 2.5. 
[13Feb2026 09:50:38.469] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key throwing_knife.base_damage was corrected from null to its default, 1.5. 
[13Feb2026 09:50:38.470] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key throwing_knife.damage_multiplier was corrected from null to its default, 1.0. 
[13Feb2026 09:50:38.470] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key throwing_knife.charge_ticks was corrected from null to its default, 5. 
[13Feb2026 09:50:38.472] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key tomahawk was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.472] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key tomahawk.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.473] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key tomahawk.speed was corrected from null to its default, 0.8999999761581421. 
[13Feb2026 09:50:38.473] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key tomahawk.base_damage was corrected from null to its default, 2.0. 
[13Feb2026 09:50:38.473] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key tomahawk.damage_multiplier was corrected from null to its default, 1.5. 
[13Feb2026 09:50:38.474] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key tomahawk.charge_ticks was corrected from null to its default, 8. 
[13Feb2026 09:50:38.474] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key javelin was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.474] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key javelin.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.475] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key javelin.speed was corrected from null to its default, 1.2000000476837158. 
[13Feb2026 09:50:38.475] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key javelin.base_damage was corrected from null to its default, 1.5. 
[13Feb2026 09:50:38.475] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key javelin.damage_multiplier was corrected from null to its default, 1.0. 
[13Feb2026 09:50:38.475] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key javelin.charge_ticks was corrected from null to its default, 10. 
[13Feb2026 09:50:38.476] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key boomerang was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.476] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key boomerang.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.476] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key boomerang.speed was corrected from null to its default, 2.0. 
[13Feb2026 09:50:38.476] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key boomerang.base_damage was corrected from null to its default, 4.0. 
[13Feb2026 09:50:38.477] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key boomerang.damage_multiplier was corrected from null to its default, 1.0. 
[13Feb2026 09:50:38.477] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key boomerang.charge_ticks was corrected from null to its default, 5. 
[13Feb2026 09:50:38.477] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key battleaxe was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.478] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key battleaxe.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.478] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key battleaxe.speed was corrected from null to its default, 1.0. 
[13Feb2026 09:50:38.478] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key battleaxe.base_damage was corrected from null to its default, 4.0. 
[13Feb2026 09:50:38.478] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key battleaxe.damage_multiplier was corrected from null to its default, 2.0. 
[13Feb2026 09:50:38.479] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key flanged_mace was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.479] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key flanged_mace.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.479] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key flanged_mace.speed was corrected from null to its default, 1.2000000476837158. 
[13Feb2026 09:50:38.479] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key flanged_mace.base_damage was corrected from null to its default, 3.0. 
[13Feb2026 09:50:38.479] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key flanged_mace.damage_multiplier was corrected from null to its default, 1.5. 
[13Feb2026 09:50:38.480] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key glaive was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.480] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key glaive.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.480] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key glaive.speed was corrected from null to its default, 1.0. 
[13Feb2026 09:50:38.481] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key glaive.base_damage was corrected from null to its default, 4.0. 
[13Feb2026 09:50:38.481] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key glaive.damage_multiplier was corrected from null to its default, 1.5. 
[13Feb2026 09:50:38.481] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key quarterstaff was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.482] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key quarterstaff.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.482] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key quarterstaff.speed was corrected from null to its default, 1.399999976158142. 
[13Feb2026 09:50:38.482] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key quarterstaff.base_damage was corrected from null to its default, 3.0. 
[13Feb2026 09:50:38.482] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key quarterstaff.damage_multiplier was corrected from null to its default, 1.5. 
[13Feb2026 09:50:38.483] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key scythes was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.483] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key scythes.disable was corrected from null to its default, false. 
[13Feb2026 09:50:38.483] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key scythes.speed was corrected from null to its default, 1.0. 
[13Feb2026 09:50:38.483] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key scythes.base_damage was corrected from null to its default, 5.0. 
[13Feb2026 09:50:38.483] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key scythes.damage_multiplier was corrected from null to its default, 1.0. 
[13Feb2026 09:50:38.485] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key copper was corrected from null to its default, SimpleCommentedConfig:{}. 
[13Feb2026 09:50:38.485] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key copper.base_damage was corrected from null to its default, 1.5. 
